timesteps,lambda_rate,episode_reward,tardiness
392460,0.12,-162.96953768141037,447
392460,0.12,-156.49473818421689,422
393954,0.12,-38.71745935404532,56
393954,0.12,-28.615215117651168,43
393954,0.12,-46.27109725176436,67
395445,0.12,-270.04057910441884,1604
395445,0.12,-269.315518535592,1569
395445,0.12,-266.91465295237447,1648
396939,0.12,0.0,0
396939,0.12,0.0,0
396939,0.12,0.0,0
398334,0.12,-221.5820670448477,1015
398334,0.12,-218.54844843751943,980
398334,0.12,-217.732788485347,996
399768,0.12,-114.67488223978637,178
399768,0.12,-83.32795361038686,186
399768,0.12,-95.50081256007094,226
401220,0.12,-177.20011374951596,553
401220,0.12,-172.2702543812017,470
401220,0.12,-179.19139070557645,486
402648,0.12,-6.337605219928551,7
402648,0.12,-5.192940345949592,12
402648,0.12,-3.3845803644686745,8
404112,0.12,-141.95218401540953,418
404112,0.12,-146.9297545566278,405
404112,0.12,-138.02725235948668,439
405531,0.12,-101.31195642576392,180
405531,0.12,-99.66495262362726,193
405531,0.12,-101.99809734358199,189
407046,0.12,0.0,0
407046,0.12,-2.3189706553617584,1
407046,0.12,0.0,0
408513,0.12,-179.46260448859832,540
408513,0.12,-176.26110432190382,496
408513,0.12,-178.16694466407293,521
409995,0.12,-184.27282444425916,679
409995,0.12,-183.31457262484886,702
409995,0.12,-184.35356680499459,709
411447,0.12,-29.559343222662147,52
411447,0.12,-31.15789839534108,59
411447,0.12,-33.67662183394465,62
412968,0.12,-30.796615636268502,55
412968,0.12,-31.43564239659849,37
412968,0.12,-33.38349595312453,47
414444,0.12,-7.625431684532998,8
414444,0.12,-25.188133817962893,28
414444,0.12,-24.644012997399802,16
415917,0.12,-206.97902248043724,760
415917,0.12,-204.7679843484777,779
415917,0.12,-203.09399618579965,761
417333,0.12,-146.64907030913926,436
417333,0.12,-149.30409022131292,445
417333,0.12,-148.14473353080274,450
418863,0.12,0.0,0
418863,0.12,0.0,0
418863,0.12,0.0,0
420273,0.12,-89.10395835648285,169
420273,0.12,-79.12360845281927,145
420273,0.12,-70.84148476140227,127
421758,0.12,-216.03290534779862,686
421758,0.12,-198.00945384185653,616
421758,0.12,-201.16360088216015,675
423225,0.12,-129.83909301459545,348
423225,0.12,-123.20006632344534,374
423225,0.12,-126.69000298546776,369
424713,0.12,-75.97186811593646,132
424713,0.12,-78.45682974539758,151
424713,0.12,-78.0448907119532,148
426285,0.12,-155.3956309542234,485
426285,0.12,-165.86902218110862,474
426285,0.12,-170.76502396105596,506
427752,0.12,-4.404787177576435,8
427752,0.12,-5.125358070959255,4
427752,0.12,-4.644307967669503,4
429204,0.12,0.0,0
429204,0.12,0.0,0
429204,0.12,0.0,0
430623,0.12,-59.058686579912305,116
430623,0.12,-67.96571685119878,138
430623,0.12,-60.4149235272764,145
432081,0.12,-103.99745097560738,264
432081,0.12,-116.48875255029463,278
432081,0.12,-119.88409236580726,242
433569,0.12,-135.05379950208746,594
433569,0.12,-138.92157604083124,638
433569,0.12,-142.34502415839333,591
435102,0.12,-1.107246286622579,1
435102,0.12,0.0,0
435102,0.12,0.0,0
436620,0.12,-0.9557481594326132,2
436620,0.12,-1.0851259633843344,3
436620,0.12,-1.1643490362048268,2
438144,0.12,-57.726174385709086,82
438144,0.12,-64.36622143446671,80
438144,0.12,-56.74256790753343,100
439623,0.12,-2.298030325121742,3
439623,0.12,0.0,0
439623,0.12,-1.1369199642216514,1
441081,0.12,-243.44991368904994,1162
441081,0.12,-247.75362829156936,1255
441081,0.12,-246.80851197891687,1211
442632,0.12,-194.6826801349435,519
442632,0.12,-185.7814492684128,545
442632,0.12,-186.14187156478258,519
444033,0.12,0.0,0
444033,0.12,-1.587185305418253,2
444033,0.12,0.0,0
445482,0.12,-121.49914746400702,242
445482,0.12,-101.23332347469423,221
445482,0.12,-81.77405883491802,201
446916,0.12,-93.31069440454607,164
446916,0.12,-77.90245914569365,159
446916,0.12,-92.35730924017749,174
448431,0.12,-67.99933822625283,155
448431,0.12,-73.65766141230186,163
448431,0.12,-64.54474540993881,135
449832,0.12,-9.02330312911877,16
449832,0.12,-10.120965919942925,9
449832,0.12,-10.687126695459307,16
451275,0.12,0.0,0
451275,0.12,0.0,0
451275,0.12,0.0,0
452703,0.12,-78.19845771910069,170
452703,0.12,-77.63439973320358,132
452703,0.12,-86.34381196992321,161
454164,0.12,-72.13650877941434,171
454164,0.12,-78.03971336808713,163
454164,0.12,-84.19164153024319,164
455619,0.12,0.0,0
455619,0.12,0.0,0
455619,0.12,0.0,0
457131,0.12,-47.944296749767105,69
457131,0.12,-62.69988204908247,83
457131,0.12,-57.37533138466337,84
458610,0.12,-159.32066558138595,561
458610,0.12,-168.89015192603838,628
458610,0.12,-171.54845786516205,622
460083,0.12,0.0,0
460083,0.12,0.0,0
460083,0.12,0.0,0
461574,0.12,0.0,0
461574,0.12,0.0,0
461574,0.12,0.0,0
463077,0.12,-52.18273727456421,59
463077,0.12,-50.608862719154565,46
463077,0.12,-49.103923696768824,70
464604,0.12,0.0,0
464604,0.12,0.0,0
464604,0.12,-1.9532017160389339,4
466071,0.12,-122.44414813969384,231
466071,0.12,-135.25359165159173,305
466071,0.12,-137.43914873269281,291
467535,0.12,0.0,0
467535,0.12,-1.0765180243621528,1
467535,0.12,-7.0164408659608855,3
469017,0.12,-214.9557033102226,963
469017,0.12,-221.29510813820113,948
469017,0.12,-221.832921671467,976
470511,0.12,-160.74537461508072,572
470511,0.12,-179.34138488708928,578
470511,0.12,-187.83110835550627,611
471957,0.12,-75.13461373105858,111
471957,0.12,-53.98911379454296,94
471957,0.12,-64.75069265042356,89
473403,0.12,-224.40670797202708,827
473403,0.12,-229.5777913412671,809
473403,0.12,-232.82887646180805,794
474879,0.12,-0.8005841966741506,1
474879,0.12,0.0,0
474879,0.12,0.0,0
476337,0.12,-22.05637354635627,14
476337,0.12,-27.22233770693775,19
476337,0.12,-20.481261790442954,16
477786,0.12,-84.6453221694203,154
477786,0.12,-93.60377138183313,147
477786,0.12,-105.1786639142484,189
479307,0.12,-86.05694023979918,106
479307,0.12,-90.6971011113276,152
479307,0.12,-74.94939181219998,125
480765,0.12,0.0,0
480765,0.12,0.0,0
480765,0.12,0.0,0
482217,0.12,-154.29766239890645,607
482217,0.12,-167.65175727108152,649
482217,0.12,-154.82687282768975,579
483693,0.12,-171.64241632080086,438
483693,0.12,-181.05996069265927,534
483693,0.12,-176.38227975161433,472
485202,0.12,-231.07932953633096,828
485202,0.12,-227.84666860494175,871
485202,0.12,-226.44385337137595,864
486768,0.12,-78.2465473049566,149
486768,0.12,-72.79614191310228,160
486768,0.12,-78.95888608076585,167
488253,0.12,-84.087451329414,223
488253,0.12,-82.94546866321089,235
488253,0.12,-79.74255070333516,217
489708,0.12,-179.5798698799814,509
489708,0.12,-179.6808223189632,488
489708,0.12,-177.5245941034347,557
491247,0.12,-53.52614862665545,55
491247,0.12,-65.33019633211885,92
491247,0.12,-49.961097580847586,62
492720,0.12,-72.44963070397938,142
492720,0.12,-71.18085109832947,161
492720,0.12,-63.04009711120541,148
494115,0.12,0.0,0
494115,0.12,-0.9282053895991633,2
494115,0.12,-0.9282053895991633,2
495591,0.12,0.0,0
495591,0.12,0.0,0
495591,0.12,0.0,0
496920,0.12,0.0,0
496920,0.12,0.0,0
496920,0.12,0.0,0
498393,0.12,0.0,0
498393,0.12,0.0,0
498393,0.12,0.0,0
499809,0.12,-97.13136805295856,236
499809,0.12,-100.42640480913678,246
499809,0.12,-110.23933678211297,368
501264,0.12,-181.2654666143567,727
501264,0.12,-186.74834680126247,719
501264,0.12,-184.7214989833574,659
502797,0.12,-14.899055034532733,13
502797,0.12,-5.44974837407082,3
502797,0.12,-10.54453616589102,16
504261,0.12,-67.19555098139082,207
504261,0.12,-77.80699466129438,271
504261,0.12,-69.5762427308349,199
505728,0.12,-41.916357315056615,72
505728,0.12,-48.90730279491621,71
505728,0.12,-48.898215619677366,69
507264,0.12,-150.37975680216698,702
507264,0.12,-149.49376159286697,731
507264,0.12,-149.4250644472188,753
508776,0.12,-196.83254587350643,616
508776,0.12,-189.56241202968891,580
508776,0.12,-200.12866372659695,618
510186,0.12,-52.55367887204387,98
510186,0.12,-52.68405329933313,101
510186,0.12,-46.6312694212798,87
511605,0.12,-204.5762229546815,997
511605,0.12,-213.70635478299604,990
511605,0.12,-216.32941840975306,987
513138,0.12,-65.73324976790634,95
513138,0.12,-70.27436874038092,95
513138,0.12,-51.652846931724724,73
514566,0.12,-174.147672227222,530
514566,0.12,-159.93494622968748,472
514566,0.12,-163.52769265856696,488
516006,0.12,-26.270317262929648,28
516006,0.12,-21.034732710487102,21
516006,0.12,-19.58961273636586,25
517494,0.12,-83.77831184510381,163
517494,0.12,-79.2741186857023,169
517494,0.12,-75.29644482160656,161
518874,0.12,-39.833751475926,54
518874,0.12,-43.504289738545886,61
518874,0.12,-41.0321206341725,45
520278,0.12,-72.97596156374901,106
520278,0.12,-68.28459359438014,120
520278,0.12,-75.642636519941,109
521817,0.12,-6.599541753494114,11
521817,0.12,-7.2481107379397995,6
521817,0.12,-5.590379118121478,4
523248,0.12,-204.35835012272864,895
523248,0.12,-212.82106568230412,892
523248,0.12,-205.75234358055982,872
524733,0.12,-46.39111770659688,71
524733,0.12,-42.848300540640054,81
524733,0.12,-46.44278107897866,58
526242,0.12,-131.5087922534761,390
526242,0.12,-134.32239583340444,396
526242,0.12,-130.8514470481233,374
527658,0.12,0.0,0
527658,0.12,-1.0106233107936924,1
527658,0.12,0.0,0
529101,0.12,-2.961838682922159,6
529101,0.12,-1.2745362302462873,2
529101,0.12,-4.995163188796512,2
530592,0.12,-2.5439826242456163,3
530592,0.12,-4.044640400836588,4
530592,0.12,-2.7144685370242487,3
532074,0.12,-125.93515549223788,377
532074,0.12,-124.56461043662003,337
532074,0.12,-125.72882859597321,351
533559,0.12,-79.83387186139309,136
533559,0.12,-73.70468193917563,126
533559,0.12,-78.03164517788935,162
535029,0.12,-182.53614401836003,652
535029,0.12,-186.6768217084823,669
535029,0.12,-187.4211016704672,619
536421,0.12,-22.212728320721734,22
536421,0.12,-34.38990088877064,52
536421,0.12,-29.568706535511915,29
537909,0.12,-34.047301953258874,39
537909,0.12,-34.245017474310316,59
537909,0.12,-34.81830233521334,41
539319,0.12,-69.90708286492388,164
539319,0.12,-68.0124351762299,165
539319,0.12,-73.45769660588275,153
540792,0.12,-10.215904094536599,8
540792,0.12,-2.171098742344177,6
540792,0.12,-3.2169090453232485,6
542295,0.12,-249.54482301394452,1353
542295,0.12,-253.298544469231,1319
542295,0.12,-252.39628121205783,1329
543699,0.12,-39.04603838141876,27
543699,0.12,-22.759089773972782,20
543699,0.12,-29.67320558592647,35
545172,0.12,-275.3476997783813,1999
545172,0.12,-272.9134890166267,1966
545172,0.12,-281.8910914409876,2019
546717,0.12,-58.792948063621,118
546717,0.12,-54.27868869536334,135
546717,0.12,-56.726380499448666,112
548211,0.12,-165.40461638694185,877
548211,0.12,-165.29234025336257,845
548211,0.12,-170.86700658962542,806
549603,0.12,0.0,0
549603,0.12,0.0,0
549603,0.12,0.0,0
551079,0.12,0.0,0
551079,0.12,0.0,0
551079,0.12,0.0,0
552552,0.12,-83.35188864278817,220
552552,0.12,-78.69586051362802,214
552552,0.12,-78.22596375367586,203
553977,0.12,-54.703278110854214,63
553977,0.12,-59.41570753162272,72
553977,0.12,-38.33100539843907,68
555495,0.12,-19.487567359196046,16
555495,0.12,-7.277616048965278,11
555495,0.12,-16.386429800673202,17
556980,0.12,-144.58862521904007,591
556980,0.12,-135.4055669865353,544
556980,0.12,-124.15453191202963,536
558405,0.12,-203.40512211367823,980
558405,0.12,-193.5098859950407,934
558405,0.12,-198.8090055061426,945
559908,0.12,-169.76109849285498,590
559908,0.12,-164.90278667529577,614
559908,0.12,-170.58617782772325,597
561402,0.12,0.0,0
561402,0.12,0.0,0
561402,0.12,0.0,0
562884,0.12,-25.703641559377328,25
562884,0.12,-13.599085982471703,24
562884,0.12,-24.13999783622783,54
564414,0.12,-169.6963718294048,477
564414,0.12,-153.93851096522036,457
564414,0.12,-154.86802445395168,497
565818,0.12,-30.992857067763858,23
565818,0.12,-11.618835067983191,10
565818,0.12,-34.904489388862565,31
567273,0.12,-165.7429325822056,585
567273,0.12,-184.03967107278856,592
567273,0.12,-173.8723176992332,570
568722,0.12,-35.054416208690455,51
568722,0.12,-53.249090530164075,65
568722,0.12,-38.17318612964091,70
570240,0.12,-78.62416024662198,154
570240,0.12,-85.50345520984061,164
570240,0.12,-84.09854924952354,145
571680,0.12,0.0,0
571680,0.12,0.0,0
571680,0.12,0.0,0
573138,0.12,-102.6953231483104,269
573138,0.12,-98.76154232818445,289
573138,0.12,-102.59347214000945,276
574626,0.12,-105.43021377392228,159
574626,0.12,-111.3353074914781,205
574626,0.12,-111.64129915697332,196
576084,0.12,0.0,0
576084,0.12,0.0,0
576084,0.12,0.0,0
577545,0.12,0.0,0
577545,0.12,-0.9098615865996014,1
577545,0.12,0.0,0
579003,0.12,-35.711042083911636,44
579003,0.12,-47.59228147065582,54
579003,0.12,-18.249949450140893,21
580512,0.12,-37.809886965370794,50
580512,0.12,-36.592373722993045,48
580512,0.12,-39.323400659836665,57
581994,0.12,-183.22331577922466,578
581994,0.12,-176.53815630527555,611
581994,0.12,-178.78100591276893,622
583482,0.12,-47.96274063907264,41
583482,0.12,-40.50067943153551,31
583482,0.12,-51.39629720553143,55
584955,0.12,-73.7428086631995,124
584955,0.12,-61.742994766086326,105
584955,0.12,-74.55287733448574,108
586407,0.12,-35.49688858725789,34
586407,0.12,-26.066443351253252,25
586407,0.12,-32.83363646715711,30
587835,0.12,-193.10698188301856,751
587835,0.12,-185.90707418979235,725
587835,0.12,-195.73325656914045,674
589356,0.12,-132.57890128425552,338
589356,0.12,-123.55335916142795,326
589356,0.12,-125.80377009162898,309
590850,0.12,-3.350779289433417,3
590850,0.12,-1.371561077362007,1
590850,0.12,0.0,0
592320,0.12,-76.76783872440001,134
592320,0.12,-57.626976907455976,117
592320,0.12,-66.33390267735813,105
593814,0.12,0.0,0
593814,0.12,0.0,0
593814,0.12,0.0,0
595245,0.12,-154.39084308075897,768
595245,0.12,-155.44957717851298,751
595245,0.12,-153.78507037616885,747
596670,0.12,-93.82990338409991,162
596670,0.12,-101.60912531159704,184
596670,0.12,-98.04470102109534,205
598185,0.12,-26.493876840276325,36
598185,0.12,-38.18113968127596,27
598185,0.12,-29.921415330056494,53
599622,0.12,-99.29748125181013,141
599622,0.12,-102.748855044987,168
599622,0.12,-81.68545635919777,133
601032,0.12,-89.31265641877278,229
601032,0.12,-84.40152152949699,226
601032,0.12,-77.05628397498319,208
602505,0.12,0.0,0
602505,0.12,0.0,0
602505,0.12,0.0,0
604035,0.12,-66.14505145657112,174
604035,0.12,-53.851290327938884,84
604035,0.12,-54.570163009712964,97
605580,0.12,-124.30668662541258,373
605580,0.12,-125.36557295951701,333
605580,0.12,-129.49720138308325,370
607035,0.12,-1.0730421934014704,1
607035,0.12,-4.33557329319606,3
607035,0.12,0.0,0
608469,0.12,-14.530210923084287,14
608469,0.12,-6.9789787886565815,9
608469,0.12,-2.956605741294392,5
609927,0.12,-82.93631675773024,167
609927,0.12,-79.87113390691272,178
609927,0.12,-80.65254819657918,175
611382,0.12,-130.43964115514714,361
611382,0.12,-132.86857517240216,349
611382,0.12,-148.6496015085563,333
612828,0.12,-66.09648146750085,176
612828,0.12,-65.50906547316315,138
612828,0.12,-60.81175352989141,163
614301,0.12,-82.24606250517442,154
614301,0.12,-75.05173314294593,161
614301,0.12,-80.2824347792502,179
615708,0.12,-2.8823790619130176,3
615708,0.12,-0.9301900533284676,1
615708,0.12,-2.385191145623552,2
617136,0.12,-6.861409207612539,6
617136,0.12,-1.6056029732204744,1
617136,0.12,-2.3003964787162237,3
618612,0.12,-10.632051007173121,16
618612,0.12,-4.915138959046852,5
618612,0.12,-10.724389694978699,15
620169,0.12,-191.1051989249299,605
620169,0.12,-190.64121902255712,601
620169,0.12,-192.60980593402243,591
621624,0.12,-53.01736926301338,65
621624,0.12,-54.71216725514619,81
621624,0.12,-57.2784179544414,87
623079,0.12,-3.4833026212596128,2
623079,0.12,0.0,0
623079,0.12,0.0,0
624483,0.12,-146.4865573144035,455
624483,0.12,-146.95271656635276,467
624483,0.12,-149.24501426375298,432
626010,0.12,-223.43077795392122,1000
626010,0.12,-230.5543156213869,961
626010,0.12,-226.56795541665917,875
627462,0.12,-52.50258122456091,79
627462,0.12,-54.01221482128874,81
627462,0.12,-59.15577812995268,107
628938,0.12,-183.4416116433846,654
628938,0.12,-175.95979577097873,606
628938,0.12,-194.97407768092708,644
630384,0.12,-84.5802047506549,142
630384,0.12,-71.35354042545374,119
630384,0.12,-85.54508492079017,146
631878,0.12,-52.33675679819776,150
631878,0.12,-49.86650682377272,128
631878,0.12,-45.56407519364218,93
633390,0.12,-162.5111966167451,489
633390,0.12,-165.48344505152212,502
633390,0.12,-160.70836222664337,505
634881,0.12,-8.120908176469902,13
634881,0.12,-4.407036533908201,6
634881,0.12,-7.719576213873356,8
636330,0.12,-48.50384786890411,86
636330,0.12,-54.41043778298237,79
636330,0.12,-48.7049154096864,71
637821,0.12,0.0,0
637821,0.12,0.0,0
637821,0.12,0.0,0
639228,0.12,-60.2973688568077,80
639228,0.12,-58.53568087878816,106
639228,0.12,-50.32296266765583,81
640734,0.12,-2.682179725511176,7
640734,0.12,-5.725762336181594,17
640734,0.12,-8.294319875678399,15
642210,0.12,-2.2578557635529,2
642210,0.12,-3.955217967517338,6
642210,0.12,-0.7761581146013473,1
643737,0.12,-246.41287360134484,1146
643737,0.12,-246.98984774695722,1086
643737,0.12,-242.97282059053487,1139
645246,0.12,-178.17144270352784,540
645246,0.12,-184.90780743302778,531
645246,0.12,-188.94961139709835,613
646656,0.12,-62.584118202885776,109
646656,0.12,-66.0490143662346,127
646656,0.12,-55.42964063916027,130
648114,0.12,-35.065270898546046,60
648114,0.12,-39.537886403501375,43
648114,0.12,-35.958731869384245,61
649584,0.12,-88.38751953056445,215
649584,0.12,-94.06417848418148,211
649584,0.12,-84.91511141150934,206
651081,0.12,0.0,0
651081,0.12,0.0,0
651081,0.12,0.0,0
652500,0.12,-34.25288177387176,39
652500,0.12,-20.022058029447095,30
652500,0.12,-31.688160437589897,40
654030,0.12,-50.359603693688626,44
654030,0.12,-42.795328000769466,41
654030,0.12,-29.30814274468565,35
655407,0.12,0.0,0
655407,0.12,0.0,0
655407,0.12,0.0,0
656937,0.12,-0.9676382813373169,3
656937,0.12,-0.754724931356648,2
656937,0.12,-0.8312748006747732,1
658428,0.12,-207.8651619243265,842
658428,0.12,-218.00921288882813,848
658428,0.12,-209.97713396075414,829
659829,0.12,-124.29126545819804,384
659829,0.12,-138.3783918777798,388
659829,0.12,-122.22327150561632,385
661293,0.12,-99.05477898041634,216
661293,0.12,-102.74933721784804,239
661293,0.12,-98.3649629748437,213
662793,0.12,-239.0496006420072,889
662793,0.12,-232.6294308115886,868
662793,0.12,-236.73280508886833,881
664317,0.12,-96.1903120169042,203
664317,0.12,-102.06783572167497,198
664317,0.12,-101.01740510656377,177
665802,0.12,-10.635964119954304,17
665802,0.12,-5.363741101279542,10
665802,0.12,-5.3336992505316045,11
667242,0.12,-210.9527838021825,806
667242,0.12,-210.22595909384768,895
667242,0.12,-199.61180786645366,827
668721,0.12,-206.60443511086206,764
668721,0.12,-221.51653212793227,734
668721,0.12,-207.73882400444748,731
670206,0.12,-1.496488862626888,5
670206,0.12,-0.5881349529780763,1
670206,0.12,-1.7347114113830104,2
671583,0.12,-43.20073952592652,77
671583,0.12,-37.29863766417934,70
671583,0.12,-45.41030936217861,93
673053,0.12,-72.29206253882961,110
673053,0.12,-60.51653358515124,104
673053,0.12,-74.64707087623032,109
674496,0.12,-159.0953060880335,694
674496,0.12,-153.3880930524294,704
674496,0.12,-158.03629160795603,716
675990,0.12,-192.38048667655542,804
675990,0.12,-197.71049005009215,797
675990,0.12,-188.6235483947771,799
677436,0.12,-37.74849034351911,51
677436,0.12,-33.91842440276964,39
677436,0.12,-39.824307786545404,44
678969,0.12,-276.78038217279556,1812
678969,0.12,-281.5284761037013,1760
678969,0.12,-281.00400706725844,1755
680523,0.12,-0.7117916728375075,1
680523,0.12,-1.2570035602806058,1
680523,0.12,-3.418905251871824,4
681930,0.12,-18.981777871027255,27
681930,0.12,-13.130939822672369,18
681930,0.12,-16.78053518100726,32
683349,0.12,-74.76718882963996,166
683349,0.12,-78.94112091706941,169
683349,0.12,-77.49763069303805,159
684822,0.12,-22.515220074976963,21
684822,0.12,-21.991216045798694,28
684822,0.12,-26.11695571247174,33
686289,0.12,-238.530987811159,1136
686289,0.12,-234.08228050670638,1156
686289,0.12,-237.90218172985536,1157
687744,0.12,-4.48359143942769,5
687744,0.12,-11.27123585078192,11
687744,0.12,-10.881977528449772,14
689178,0.12,-159.00646603034704,451
689178,0.12,-141.91773174506383,453
689178,0.12,-158.22960927559598,430
690654,0.12,-126.37516574421647,325
690654,0.12,-151.09075578653776,395
690654,0.12,-127.45510896270373,339
692094,0.12,-142.09441107261884,514
692094,0.12,-139.03818895697617,506
692094,0.12,-134.44230596340583,451
693579,0.12,-113.11647706489663,226
693579,0.12,-106.74995938682342,238
693579,0.12,-100.23278670447617,274
695088,0.12,-189.64057758682424,700
695088,0.12,-182.40599598948577,693
695088,0.12,-190.22229731821446,720
696612,0.12,-210.0984579533991,765
696612,0.12,-217.12612151805828,825
696612,0.12,-206.80843018614394,797
698142,0.12,0.0,0
698142,0.12,0.0,0
698142,0.12,0.0,0
699651,0.12,-22.74908819595204,41
699651,0.12,-22.30066085426072,29
699651,0.12,-27.268158241549454,30
701133,0.12,-2.076438496826748,3
701133,0.12,-2.2458213208227926,3
701133,0.12,-1.979375907244887,3
702558,0.12,-128.94111793874166,356
702558,0.12,-125.27037890404442,410
702558,0.12,-117.54647842349259,413
704019,0.12,-84.74122161306727,221
704019,0.12,-90.7525122485423,222
704019,0.12,-83.85574927624181,197
705498,0.12,0.0,0
705498,0.12,0.0,0
705498,0.12,0.0,0
707004,0.12,-210.5513835132377,702
707004,0.12,-204.54281233387422,665
707004,0.12,-211.28494100858623,656
708444,0.12,-3.312937949778691,6
708444,0.12,0.0,0
708444,0.12,-2.9604803051755413,5
709875,0.12,-166.15340231229135,553
709875,0.12,-165.725415717525,588
709875,0.12,-175.00093417398702,562
711393,0.12,-94.84120579516522,191
711393,0.12,-91.52947520371819,198
711393,0.12,-89.88681114492982,172
712806,0.12,-121.60738093844824,326
712806,0.12,-123.78345857153944,323
712806,0.12,-132.10803372344836,313
714309,0.12,-4.1940296278761355,5
714309,0.12,-13.393065522780901,10
714309,0.12,-2.753389992305669,5
715833,0.12,-74.18020675029514,134
715833,0.12,-67.40244045051514,113
715833,0.12,-60.02326838308235,101
717318,0.12,-162.63115284873743,363
717318,0.12,-158.72254984090577,378
717318,0.12,-182.51407519430046,447
718779,0.12,0.0,0
718779,0.12,0.0,0
718779,0.12,0.0,0
720150,0.12,-3.1214729839702806,1
720150,0.12,-3.1214729839702806,1
720150,0.12,-3.7221042955067056,2
721602,0.12,-2.477983101921065,5
721602,0.12,-2.82067759533965,4
721602,0.12,-4.597128015559431,7
723117,0.12,-57.729061316505245,102
723117,0.12,-51.8885607184023,97
723117,0.12,-56.011571241679604,106
724557,0.12,-250.87885753417922,1561
724557,0.12,-249.2940160047143,1515
724557,0.12,-242.87790685617796,1498
725976,0.12,-28.860750520249177,37
725976,0.12,-36.68264997252045,51
725976,0.12,-20.402230634513092,35
727413,0.12,-105.01330285104012,267
727413,0.12,-111.67733962575437,263
727413,0.12,-106.81405981218911,272
728907,0.12,-137.86910499945952,476
728907,0.12,-142.02892661532098,494
728907,0.12,-152.62514096506584,508
730476,0.12,0.0,0
730476,0.12,-1.0524353266902524,1
730476,0.12,-3.461084333300417,2
731862,0.12,-83.1653728358177,198
731862,0.12,-96.84502108731945,187
731862,0.12,-102.92953505069426,203
733362,0.12,0.0,0
733362,0.12,0.0,0
733362,0.12,0.0,0
734847,0.12,-56.32887244990941,99
734847,0.12,-51.128408238011566,107
734847,0.12,-49.797973370909354,96
736308,0.12,-14.195020867443402,19
736308,0.12,-15.37701215477371,10
736308,0.12,-28.541536504624915,48
737718,0.12,-149.43817884548486,492
737718,0.12,-142.72687576659658,463
737718,0.12,-150.89176878218697,462
739227,0.12,0.0,0
739227,0.12,-6.369290283986985,7
739227,0.12,-4.06220983345804,9
740682,0.12,-29.458949388147268,40
740682,0.12,-18.328069312048754,30
740682,0.12,-12.044749112260947,14
742116,0.12,-198.418214262875,779
742116,0.12,-196.33676645267388,817
742116,0.12,-189.52439294881862,750
743661,0.12,-34.237196547459114,48
743661,0.12,-39.828264988703545,80
743661,0.12,-38.01858343881846,60
745170,0.12,-61.441436837742565,92
745170,0.12,-65.5336677707279,104
745170,0.12,-61.613944533374486,114
746634,0.12,-49.188023529472105,101
746634,0.12,-63.964633202317806,139
746634,0.12,-50.080586731100276,84
748050,0.12,-58.42163852170931,93
748050,0.12,-49.90315561481857,90
748050,0.12,-67.40252431112604,90
749505,0.12,-61.11802771685938,159
749505,0.12,-62.354063378850554,160
749505,0.12,-58.2026934849481,143
750969,0.12,-137.37421548982857,321
750969,0.12,-121.2714258906542,359
750969,0.12,-127.0593296146308,356
752481,0.12,-120.58594636093854,310
752481,0.12,-113.22380825034799,251
752481,0.12,-104.17051965589461,250
753921,0.12,0.0,0
753921,0.12,-2.8160533879502854,3
753921,0.12,-0.8536057793859069,1
755373,0.12,-201.27037684242663,883
755373,0.12,-190.87151611779316,820
755373,0.12,-205.18705881198176,861
756828,0.12,-110.76237625545502,215
756828,0.12,-100.02888481112227,207
756828,0.12,-105.62483280774816,207
758322,0.12,0.0,0
758322,0.12,-1.1683335126197727,1
758322,0.12,-0.9309031194354991,1
759759,0.12,-98.40264800619249,237
759759,0.12,-93.47438605740376,265
759759,0.12,-101.36220251208562,271
761214,0.12,-112.6946901382182,390
761214,0.12,-111.43377127029369,343
761214,0.12,-121.14038106248938,363
762654,0.12,-87.38639341690586,213
762654,0.12,-73.83372080194417,172
762654,0.12,-84.58746265178813,213
764097,0.12,0.0,0
764097,0.12,0.0,0
764097,0.12,-2.0162469366389866,2
765591,0.12,-28.477657605078388,35
765591,0.12,-26.06748529259198,28
765591,0.12,-36.274968100270975,35
767073,0.12,-154.89336805831792,449
767073,0.12,-158.36269274530125,443
767073,0.12,-148.31063642264246,404
768426,0.12,-1.2834630942428484,3
768426,0.12,0.0,0
768426,0.12,-2.006767926824224,4
769908,0.12,0.0,0
769908,0.12,-4.9146344285698165,9
769908,0.12,-0.9236119338040626,1
771342,0.12,-37.986430855850195,60
771342,0.12,-54.77292973690148,106
771342,0.12,-51.6962095412904,112
772824,0.12,-94.98389986759207,238
772824,0.12,-86.7712390479589,179
772824,0.12,-86.23270211461865,199
774312,0.12,-146.9651371206327,521
774312,0.12,-155.4036136120053,546
774312,0.12,-145.80961900687856,545
775758,0.12,-13.785261836652817,9
775758,0.12,-2.079110479565994,4
775758,0.12,-12.0909059505701,9
777255,0.12,-31.804950233229498,46
777255,0.12,-35.21467345647648,62
777255,0.12,-32.45956244047499,63
778674,0.12,-70.5990476758546,149
778674,0.12,-67.36247006257595,151
778674,0.12,-67.57779166787336,143
780180,0.12,-269.7819379371619,1759
780180,0.12,-268.64754932419953,1715
780180,0.12,-277.28924555990034,1743
781665,0.12,0.0,0
781665,0.12,0.0,0
781665,0.12,0.0,0
783120,0.12,-32.6609868959663,38
783120,0.12,-30.83511042410664,31
783120,0.12,-27.028987465621135,23
784590,0.12,-5.415140179142602,6
784590,0.12,-11.635925571486013,8
