timesteps,lambda_rate,episode_reward,tardiness
544750,0.05,-78.46457951670341,473
545000,0.05,-85.94254957043509,544
545250,0.05,-68.5444023656391,428
545500,0.05,-67.64802286538763,438
545750,0.05,-78.85119489714087,483
546000,0.05,-72.06236598181216,457
546250,0.05,-71.5232565821449,451
546500,0.05,-83.91421630865109,552
546750,0.05,-65.43356809673952,442
547000,0.05,-87.84896566860135,666
547250,0.05,-75.67090350341492,569
547500,0.05,-79.98889939115118,573
547750,0.05,-80.70942070160423,410
548000,0.05,-77.99819167270978,487
548250,0.05,-71.73519081431428,464
548500,0.05,-78.08565136322848,481
548750,0.05,-63.005432580829236,450
549000,0.05,-88.8813704431903,805
549250,0.05,-77.37860486005577,513
549500,0.05,-78.06260434459905,508
549750,0.05,-58.67595599509451,424
550000,0.05,-70.99805329423668,450
550250,0.05,-66.10333737055937,380
550500,0.05,-70.17842191143387,389
550750,0.05,-68.03375755389969,444
551000,0.05,-69.16246944094628,421
551250,0.05,-64.67277932814508,381
551500,0.05,-79.10919347093994,574
551750,0.05,-71.9474935520818,428
552000,0.05,-76.42926907613096,497
552250,0.05,-75.93321258553874,548
552500,0.05,-72.88072148828294,428
552750,0.05,-69.3246875668938,506
553000,0.05,-69.58450532083214,446
553250,0.05,-78.42012751707688,544
553500,0.05,-63.65052779145514,430
553750,0.05,-69.631564167096,440
554000,0.05,-72.65533001128027,494
554250,0.05,-74.98445324984021,526
554500,0.05,-83.45436070750517,584
554750,0.05,-82.09942257933407,602
555000,0.05,-63.72368603401628,421
555250,0.05,-62.1093694855131,390
555500,0.05,-66.02297071987896,479
555750,0.05,-66.83679830211756,412
556000,0.05,-78.98961990895172,517
556250,0.05,-74.70264967588203,568
556500,0.05,-77.51558513043197,437
556750,0.05,-70.59372476388408,411
557000,0.05,-67.38163389066902,442
557250,0.05,-68.31225568461126,353
557500,0.05,-72.37407130201795,527
557750,0.05,-80.14972566116656,561
558000,0.05,-75.81720439420072,636
558250,0.05,-70.45927943659906,571
558500,0.05,-60.16982912598143,379
558750,0.05,-67.61980692412983,444
559000,0.05,-78.51129973885986,487
559250,0.05,-64.42720988107523,500
559500,0.05,-70.72920478621639,451
559750,0.05,-75.00941436949198,475
560000,0.05,-73.89291645617038,459
560250,0.05,-63.03415597586956,386
560500,0.05,-79.57737629754774,546
560750,0.05,-77.14558840359932,532
561000,0.05,-71.82821453591411,449
561250,0.05,-67.6326299099971,446
561500,0.05,-64.6140736390214,418
561750,0.05,-77.34133693773728,546
562000,0.05,-66.59853414202873,438
562250,0.05,-62.19265708882562,449
562500,0.05,-71.96756217532678,558
562750,0.05,-58.116963555628026,420
563000,0.05,-66.58440428746003,355
563250,0.05,-69.67233762397916,472
563500,0.05,-73.25803303919815,451
563750,0.05,-64.56018589859904,423
564000,0.05,-70.11991921761413,446
564250,0.05,-66.93333007049112,388
564500,0.05,-75.88093884237898,500
564750,0.05,-76.98325070078225,536
565000,0.05,-78.76369508786709,558
565250,0.05,-79.98574850953015,586
565500,0.05,-65.82227699161432,392
565750,0.05,-83.06593976831365,601
566000,0.05,-74.95438224848131,526
566250,0.05,-74.87985705277573,378
566500,0.05,-84.26156520619868,555
566750,0.05,-76.41918799370333,454
567000,0.05,-67.63230530105878,413
567250,0.05,-67.80076172006747,517
567500,0.05,-69.75716525360502,430
567750,0.05,-77.32027765520476,516
568000,0.05,-76.56460341035967,481
568250,0.05,-72.50989994331741,461
568500,0.05,-70.16001172374439,414
568750,0.05,-65.36067748298666,436
569000,0.05,-70.2246798463631,482
569250,0.05,-80.4331870866604,496
569500,0.05,-76.00253779616652,611
569750,0.05,-77.16439660426758,600
570000,0.05,-71.64474063204013,555
570250,0.05,-54.938173309705846,358
570500,0.05,-71.4195364665594,551
570750,0.05,-93.66139816152506,532
571000,0.05,-62.726602160162074,435
571250,0.05,-76.1314320292945,523
571500,0.05,-58.037437241509174,394
571750,0.05,-76.73741517793839,419
572000,0.05,-61.568197347677,498
572250,0.05,-61.91355112378183,348
572500,0.05,-78.24126536814701,568
572750,0.05,-62.8638382007248,372
573000,0.05,-64.47382168708106,439
573250,0.05,-72.66199280968726,476
573500,0.05,-73.52379949028816,487
573750,0.05,-82.92144578319767,615
574000,0.05,-66.03911378728709,426
574250,0.05,-74.03487439416975,495
574500,0.05,-72.10564058518408,427
574750,0.05,-76.67039792398506,413
575000,0.05,-69.27221166662696,441
575250,0.05,-80.73606393149122,502
575500,0.05,-77.15707430558818,634
575750,0.05,-69.88215521873185,437
576000,0.05,-72.6810154431298,525
576250,0.05,-74.63220631236933,496
576500,0.05,-58.46913929806546,337
576750,0.05,-76.30939425236866,587
577000,0.05,-77.25076539127387,584
577250,0.05,-81.20612785661707,604
577500,0.05,-84.41092694504415,576
577750,0.05,-79.79219600135916,570
578000,0.05,-64.23631706984581,456
578250,0.05,-76.21874036460743,625
578500,0.05,-79.17221675501801,609
578750,0.05,-67.58068610067755,412
579000,0.05,-71.07908802902826,382
579250,0.05,-77.03248446018192,582
579500,0.05,-75.46349654425708,440
579750,0.05,-74.29878966896152,511
580000,0.05,-58.537701895907965,417
580250,0.05,-71.18697366187871,571
580500,0.05,-80.25338251721973,570
580750,0.05,-62.20284658948173,431
581000,0.05,-79.01047588793934,600
581250,0.05,-75.83959973206032,533
581500,0.05,-73.53751085822509,503
581750,0.05,-63.03850511200928,410
582000,0.05,-77.12527782833303,442
582250,0.05,-72.99993000218231,464
582500,0.05,-66.38791842044647,509
582750,0.05,-78.20432620599124,517
583000,0.05,-72.80540494645744,487
583250,0.05,-72.4077684386807,523
583500,0.05,-72.0057870314101,516
583750,0.05,-70.92065796985645,501
584000,0.05,-60.75527862984907,432
584250,0.05,-70.3451348585624,379
584500,0.05,-70.51476584517772,533
584750,0.05,-70.67685844627155,459
585000,0.05,-76.08322954345594,593
585250,0.05,-78.46957357029008,549
585500,0.05,-68.94327958661742,467
585750,0.05,-67.51436290996651,519
586000,0.05,-77.40949438030877,552
586250,0.05,-82.80185567007298,619
586500,0.05,-69.39206144608254,442
586750,0.05,-64.53871021895775,578
587000,0.05,-69.38650391533025,544
587250,0.05,-62.03527406878495,458
587500,0.05,-72.5348805014675,453
587750,0.05,-66.2445415733799,418
588000,0.05,-72.26186913978611,519
588250,0.05,-74.98566471254583,547
588500,0.05,-63.21261476724826,466
588750,0.05,-69.63258555231542,360
589000,0.05,-74.98134083731178,487
589250,0.05,-72.30244522304798,444
589500,0.05,-61.68710916470259,539
589750,0.05,-59.84554389432381,373
590000,0.05,-69.24186595539537,493
590250,0.05,-69.18085277456757,439
590500,0.05,-77.71213235890669,542
590750,0.05,-74.28021751652068,446
591000,0.05,-64.93490627675108,466
591250,0.05,-79.41080863189819,528
591500,0.05,-82.04297199915598,575
591750,0.05,-83.59969880006825,605
592000,0.05,-70.38319946356462,433
592250,0.05,-76.86997747049828,465
592500,0.05,-77.87411518748809,597
592750,0.05,-72.18231458927838,514
593000,0.05,-75.66110883912273,561
593250,0.05,-74.10916587250385,462
593500,0.05,-70.05475419159787,508
593750,0.05,-78.32894604854897,527
594000,0.05,-68.55454794553413,544
594250,0.05,-61.78131942000964,414
594500,0.05,-68.4735977343586,390
594750,0.05,-77.62834400205708,500
595000,0.05,-80.64702515826332,452
595250,0.05,-66.78740703532831,490
595500,0.05,-68.68418661102831,476
595750,0.05,-68.42768588587009,452
596000,0.05,-73.18953910778997,485
596250,0.05,-73.00033346148912,468
596500,0.05,-66.90161078974648,320
596750,0.05,-75.45257617783084,454
597000,0.05,-62.253262857509725,457
597250,0.05,-80.05642719268803,518
597500,0.05,-69.29523883371465,514
597750,0.05,-67.46914264323463,423
598000,0.05,-56.338613975738156,389
598250,0.05,-70.78571743471088,410
598500,0.05,-59.68822982600531,369
598750,0.05,-65.80452668980799,420
599000,0.05,-64.98507032778434,419
599250,0.05,-63.65564427846409,390
599500,0.05,-71.1595844979432,459
599750,0.05,-70.66645454639429,466
600000,0.05,-79.2963544790316,524
600250,0.05,-69.8463981204349,489
600500,0.05,-72.713933173014,475
600750,0.05,-68.20186404038986,405
601000,0.05,-72.60691609325741,474
601250,0.05,-79.6422957364506,534
601500,0.05,-70.24180336575142,563
601750,0.05,-77.42076085734546,612
602000,0.05,-75.26018964225692,481
602250,0.05,-75.52032096347074,556
602500,0.05,-75.37517624524757,591
602750,0.05,-71.00852577587787,416
603000,0.05,-84.61378958443689,574
603250,0.05,-74.86503802568575,453
603500,0.05,-73.32955250252851,555
603750,0.05,-77.71661405487109,475
604000,0.05,-59.686659756358296,327
604250,0.05,-67.96532838807262,461
604500,0.05,-69.57332747817597,479
604750,0.05,-74.60835026078078,493
605000,0.05,-84.226276141272,524
605250,0.05,-73.37298270889768,434
605500,0.05,-70.10292745837715,471
605750,0.05,-63.01214423751292,435
606000,0.05,-66.92974090154041,418
606250,0.05,-62.89033959620643,467
606500,0.05,-77.95332017625678,590
606750,0.05,-80.97088078357258,555
607000,0.05,-70.85259527415478,526
607250,0.05,-72.81672373422857,520
607500,0.05,-72.92076349578744,510
607750,0.05,-61.80431484954534,466
608000,0.05,-84.60273242409176,559
608250,0.05,-67.46413501670648,430
608500,0.05,-77.55404073834713,578
608750,0.05,-70.52061131738557,338
609000,0.05,-79.34282913470979,532
609250,0.05,-76.4611441024723,476
609500,0.05,-74.42903936296597,495
609750,0.05,-70.01142828630198,452
610000,0.05,-68.61501776222181,437
610250,0.05,-67.23106360299306,303
610500,0.05,-71.53428745840853,492
610750,0.05,-70.10850352971995,490
611000,0.05,-79.44655418136865,648
611250,0.05,-80.76585008926742,511
611500,0.05,-74.6876748382931,522
611750,0.05,-65.08384486935832,415
612000,0.05,-78.85992365340131,583
612250,0.05,-82.30595811271402,524
612500,0.05,-63.02235143321538,411
612750,0.05,-77.06343198551127,574
613000,0.05,-70.62949241662439,425
613250,0.05,-79.61165198170012,559
613500,0.05,-71.6903465147889,487
613750,0.05,-74.15677537963863,444
614000,0.05,-54.45148415699918,433
614250,0.05,-74.9731211094301,473
614500,0.05,-74.72672351150923,501
614750,0.05,-76.19101151269057,478
615000,0.05,-77.97658699279674,572
615250,0.05,-72.38097743506557,435
615500,0.05,-74.10594025774424,521
615750,0.05,-72.36969473245595,452
616000,0.05,-68.74799767731947,435
616250,0.05,-78.21261983741941,509
616500,0.05,-73.14677590731027,478
616750,0.05,-73.23721541928714,466
617000,0.05,-80.12238268006467,501
617250,0.05,-73.52606622372552,576
617500,0.05,-82.3585486649919,651
617750,0.05,-71.09982350704027,531
618000,0.05,-74.59390727462197,561
618250,0.05,-80.36604723506069,498
618500,0.05,-69.73848919560606,435
618750,0.05,-67.20037127355785,441
619000,0.05,-69.47855085135295,480
619250,0.05,-74.0287575994089,464
619500,0.05,-77.23988138011545,614
619750,0.05,-73.95813948509962,453
620000,0.05,-61.62601797853002,439
620250,0.05,-84.6643732233133,565
620500,0.05,-64.04241728304687,424
620750,0.05,-73.81750981231943,504
621000,0.05,-84.32463181555015,631
621250,0.05,-73.8353349963763,497
621500,0.05,-75.19290842165395,520
621750,0.05,-81.19115522645242,660
622000,0.05,-71.13004455752211,509
622250,0.05,-66.968811606284,477
622500,0.05,-76.48493423869856,497
622750,0.05,-69.50099125824597,597
623000,0.05,-88.85124889387487,546
623250,0.05,-82.22186815480171,448
623500,0.05,-86.13570660400428,679
623750,0.05,-83.29863781623888,497
624000,0.05,-76.98359677467712,580
624250,0.05,-77.69369418940023,521
624500,0.05,-65.91962034317393,445
624750,0.05,-64.81813657713789,523
625000,0.05,-61.50883318289032,377
625250,0.05,-79.60722854105316,514
625500,0.05,-66.61281263744732,423
625750,0.05,-76.14887783871546,473
626000,0.05,-70.00313733439488,550
626250,0.05,-73.85229882728731,484
626500,0.05,-78.76670405618187,460
626750,0.05,-54.779489564825404,374
627000,0.05,-64.5847929673116,400
627250,0.05,-67.60540333899137,453
627500,0.05,-78.34064350723294,521
627750,0.05,-71.39727904115657,394
628000,0.05,-71.9147349938447,501
628250,0.05,-80.17100348157294,610
628500,0.05,-81.51972551303776,481
628750,0.05,-83.11423072386673,473
629000,0.05,-48.67476999581752,353
629250,0.05,-77.73607106218526,499
629500,0.05,-69.68546894419286,465
629750,0.05,-67.24109200068027,411
630000,0.05,-64.30136815087788,435
630250,0.05,-75.57560784384947,494
630500,0.05,-77.54913737712894,583
630750,0.05,-65.36325871260404,371
631000,0.05,-73.54189896121736,596
631250,0.05,-57.440537069682726,321
631500,0.05,-69.51331609581531,474
631750,0.05,-71.99821943504928,389
632000,0.05,-61.06659443881213,393
632250,0.05,-75.57779595690073,499
632500,0.05,-78.06105067218371,533
632750,0.05,-73.71175159892763,425
633000,0.05,-78.19714381714665,602
633250,0.05,-67.15117599495528,456
633500,0.05,-84.38800098269382,719
633750,0.05,-64.8972746936894,450
634000,0.05,-73.71749331513651,475
634250,0.05,-63.3285574780868,436
634500,0.05,-82.84846493938718,514
634750,0.05,-81.69952667494223,583
635000,0.05,-76.66316752659226,464
635250,0.05,-62.979393571677576,386
635500,0.05,-70.83712183501731,482
635750,0.05,-65.32749346650225,480
636000,0.05,-72.76988740882365,551
636250,0.05,-76.93986233151645,548
636500,0.05,-82.17425274311363,520
636750,0.05,-70.7440754219029,484
637000,0.05,-68.6680572935312,478
637250,0.05,-69.29211084956854,439
637500,0.05,-75.30899867861773,431
637750,0.05,-76.14379503410176,552
638000,0.05,-74.18483408987946,473
638250,0.05,-78.4118184261715,469
638500,0.05,-63.98911576673101,442
638750,0.05,-67.54362292903602,426
639000,0.05,-71.17974460648055,474
639250,0.05,-65.57207191497277,413
639500,0.05,-66.6162851384415,509
639750,0.05,-71.4788912799212,581
640000,0.05,-88.62605159741955,637
640250,0.05,-74.60255014634559,500
640500,0.05,-74.99061535548492,464
640750,0.05,-77.29361811477621,575
641000,0.05,-65.86048816802902,427
641250,0.05,-64.74092252870989,355
641500,0.05,-61.34499889667354,399
641750,0.05,-70.63255489156528,372
642000,0.05,-65.27734660076014,500
642250,0.05,-83.43955852302554,523
642500,0.05,-74.15064688330656,417
642750,0.05,-74.27939103850531,414
643000,0.05,-71.0475029599517,420
643250,0.05,-70.2324991838949,469
643500,0.05,-72.4670511756694,427
643750,0.05,-69.58661434949533,446
644000,0.05,-63.82272295444818,450
644250,0.05,-69.15270426491297,485
644500,0.05,-81.78764753805153,690
644750,0.05,-67.98981052397039,472
645000,0.05,-66.89604523741556,371
645250,0.05,-73.24751228063359,500
645500,0.05,-63.930445363688605,365
645750,0.05,-67.15680972281538,453
646000,0.05,-77.82111536124665,453
646250,0.05,-62.36473820851884,400
646500,0.05,-73.28277532393645,477
646750,0.05,-77.93999346760219,554
647000,0.05,-65.35988261078538,489
647250,0.05,-74.61640745072582,538
647500,0.05,-72.99206567374746,541
647750,0.05,-70.9558314534732,412
648000,0.05,-74.35726398661635,420
648250,0.05,-71.14957257612222,425
648500,0.05,-70.54324527775532,399
648750,0.05,-77.99444985370677,513
649000,0.05,-84.11411605053989,627
649250,0.05,-60.5712330943542,377
649500,0.05,-67.92937763531596,475
649750,0.05,-78.0743626139237,542
650000,0.05,-67.67804167311265,499
650250,0.05,-76.43344565943123,479
650500,0.05,-69.56055606751707,432
650750,0.05,-71.22180281636118,476
651000,0.05,-74.6275202313637,451
651250,0.05,-63.577273686895154,483
651500,0.05,-72.92118105884792,519
651750,0.05,-82.44226412370176,555
652000,0.05,-65.07255667234423,416
652250,0.05,-57.48234063168512,385
652500,0.05,-63.865954217303255,408
652750,0.05,-79.63211889895484,535
653000,0.05,-80.84919851791949,522
653250,0.05,-67.35037887605266,456
653500,0.05,-69.27428521120392,397
653750,0.05,-77.95480769318507,526
654000,0.05,-79.04158292251915,546
654250,0.05,-73.2416667376775,487
654500,0.05,-77.86562893994031,454
654750,0.05,-65.67159099690389,390
655000,0.05,-76.61610922139353,473
655250,0.05,-75.0891475094791,560
655500,0.05,-75.8319727819459,534
655750,0.05,-64.91951779119374,593
656000,0.05,-78.49766149530932,554
656250,0.05,-73.62071809274657,425
656500,0.05,-93.83678888379156,679
656750,0.05,-82.90935519484302,638
657000,0.05,-69.6236525505905,468
657250,0.05,-78.27738371050725,565
657500,0.05,-65.62847673602644,441
657750,0.05,-71.10411905261229,526
658000,0.05,-76.91941717174142,525
658250,0.05,-58.562027593561375,382
658500,0.05,-61.85646903151349,406
658750,0.05,-72.41016448106195,446
659000,0.05,-65.34164590291545,476
659250,0.05,-65.47722806917946,381
659500,0.05,-72.56134262459035,509
659750,0.05,-80.74366261698395,506
660000,0.05,-66.79179500327247,463
660250,0.05,-71.52674347862468,457
660500,0.05,-80.97401268949791,625
660750,0.05,-68.99527899906423,402
661000,0.05,-79.16533009348747,534
661250,0.05,-66.86112242636077,390
661500,0.05,-77.55461454546294,560
661750,0.05,-67.56017385949326,438
662000,0.05,-74.46174584550383,438
662250,0.05,-59.14401918975003,420
662500,0.05,-75.06665709504877,532
662750,0.05,-62.713893990901596,438
663000,0.05,-71.08930395760306,545
663250,0.05,-80.71780072783842,657
663500,0.05,-67.9340378911066,461
663750,0.05,-72.50964920301811,463
664000,0.05,-68.6601267920858,453
664250,0.05,-78.21039540465054,490
664500,0.05,-73.60583962097421,594
664750,0.05,-77.74214495201448,611
665000,0.05,-72.00610770908908,424
665250,0.05,-63.20355335957626,391
665500,0.05,-69.28237092176296,488
665750,0.05,-68.8826410498254,515
666000,0.05,-66.90664768954169,437
666250,0.05,-72.82635635719366,518
666500,0.05,-63.27088833921604,405
666750,0.05,-71.16510642542396,439
667000,0.05,-71.16664510497662,460
667250,0.05,-60.77439771472703,428
667500,0.05,-63.62366186444266,477
667750,0.05,-69.4818617877908,379
668000,0.05,-73.77096737124712,549
668250,0.05,-78.1244536934927,538
668500,0.05,-81.12654152658426,554
668750,0.05,-75.0493977428549,445
669000,0.05,-74.13410521143385,398
669250,0.05,-76.88852526122213,604
669500,0.05,-78.63427940611413,642
669750,0.05,-66.79031074926428,496
670000,0.05,-66.96489504155937,476
670250,0.05,-73.75959541022561,472
670500,0.05,-70.39067921735577,441
670750,0.05,-65.50400356302094,387
671000,0.05,-78.35737105563433,465
671250,0.05,-66.30409009802456,406
671500,0.05,-81.59287405483947,594
671750,0.05,-65.45827523703097,442
672000,0.05,-65.04315834600037,360
672250,0.05,-71.5927104566594,499
672500,0.05,-69.60929628392282,409
672750,0.05,-85.52209819088569,663
673000,0.05,-64.48936369711001,475
673250,0.05,-60.61349025186564,436
673500,0.05,-62.47903527227897,375
673750,0.05,-71.99575725115061,472
674000,0.05,-72.40612624812549,519
674250,0.05,-78.79177000135934,484
674500,0.05,-76.79670131447769,524
674750,0.05,-73.30106151630557,447
675000,0.05,-71.9050226008843,512
675250,0.05,-73.6917241103525,469
675500,0.05,-70.86080196589174,437
675750,0.05,-65.55829816513705,460
676000,0.05,-59.518081511485356,386
676250,0.05,-73.0522190788493,490
676500,0.05,-66.47838635331107,403
676750,0.05,-71.10449684592608,516
677000,0.05,-77.73050949646732,573
677250,0.05,-72.49351433872921,424
677500,0.05,-69.77523017082413,463
677750,0.05,-78.60468494990289,485
678000,0.05,-81.00046168367223,439
678250,0.05,-60.693036590787074,417
678500,0.05,-82.78127978502016,624
678750,0.05,-65.10627983203237,399
679000,0.05,-76.44480245626917,475
679250,0.05,-64.99730473086312,474
679500,0.05,-82.08892501140424,641
679750,0.05,-76.25914843064169,584
680000,0.05,-72.77054577363205,467
680250,0.05,-70.01142308027168,442
680500,0.05,-84.35018937520633,663
680750,0.05,-76.00744148197525,513
681000,0.05,-69.03012718245003,392
681250,0.05,-76.39734720973051,470
681500,0.05,-70.88611936017715,413
681750,0.05,-82.54282829362879,573
682000,0.05,-59.26618123424677,369
682250,0.05,-81.95574377551794,480
682500,0.05,-56.61829186674881,374
682750,0.05,-86.89006068805536,551
683000,0.05,-67.4840469883433,460
683250,0.05,-71.33454692695055,465
683500,0.05,-69.61426426953658,492
683750,0.05,-69.43646347610895,404
684000,0.05,-83.64152873161177,573
684250,0.05,-78.56268890720267,586
684500,0.05,-69.68444702723578,475
684750,0.05,-78.35319848585823,498
685000,0.05,-71.89767463387501,436
685250,0.05,-70.9717631188098,445
685500,0.05,-77.36306589416255,579
685750,0.05,-87.34020397338749,762
686000,0.05,-85.23484631005375,673
686250,0.05,-73.33393288567083,452
686500,0.05,-56.47260964679603,341
686750,0.05,-65.80720710595199,408
687000,0.05,-67.57116161376965,489
687250,0.05,-83.66352264661869,505
687500,0.05,-81.40380910320097,446
687750,0.05,-71.17125552357442,450
688000,0.05,-66.4981204568981,470
688250,0.05,-68.85719470384383,495
688500,0.05,-66.64352545283157,391
688750,0.05,-63.307860552845646,458
689000,0.05,-79.46859515837697,671
689250,0.05,-76.37773387307368,508
689500,0.05,-80.79576242418291,627
689750,0.05,-67.42028351775781,466
690000,0.05,-71.81633137008468,505
690250,0.05,-70.8737677748835,510
690500,0.05,-64.55092237602402,565
690750,0.05,-62.37002564145093,435
691000,0.05,-64.23947392807331,395
691250,0.05,-63.88284460578879,384
691500,0.05,-59.9140957874457,392
691750,0.05,-70.38216262210196,459
692000,0.05,-74.71442012674886,459
692250,0.05,-79.25171651236109,508
692500,0.05,-79.00015973821665,543
692750,0.05,-77.76187990393758,520
693000,0.05,-64.91598551843981,458
693250,0.05,-71.93502288215565,436
693500,0.05,-70.65805999505545,481
693750,0.05,-64.23928818187015,478
694000,0.05,-72.4260922485892,565
694250,0.05,-67.34161163004059,521
694500,0.05,-70.21068998770617,383
694750,0.05,-67.6071590168564,414
695000,0.05,-67.31109628813611,431
695250,0.05,-82.72084124312369,598
695500,0.05,-78.73209530687603,532
695750,0.05,-77.85171048013923,505
696000,0.05,-64.0426001318382,403
696250,0.05,-66.78104649096883,392
696500,0.05,-70.73731648140533,451
696750,0.05,-65.69411055363346,435
697000,0.05,-63.173674667093465,388
697250,0.05,-80.10000602223813,459
697500,0.05,-61.33084158922888,389
697750,0.05,-86.70398034671244,693
698000,0.05,-74.29943483062875,436
698250,0.05,-71.75295555262997,479
698500,0.05,-80.57340843591865,516
698750,0.05,-63.18071136241498,392
699000,0.05,-83.18405765054304,592
699250,0.05,-70.76395212288365,433
699500,0.05,-75.82743375717712,485
699750,0.05,-72.17100015174172,581
700000,0.05,-82.36568319343974,576
700250,0.05,-62.1190060318901,349
700500,0.05,-73.58112600345284,473
700750,0.05,-75.91985802168386,603
701000,0.05,-68.05576915982867,455
701250,0.05,-62.96388361407914,453
701500,0.05,-74.61633636809691,499
701750,0.05,-63.45842112135341,439
702000,0.05,-74.86485931170525,482
702250,0.05,-75.22492555777922,537
702500,0.05,-68.48894047644544,495
702750,0.05,-58.031729132401104,460
703000,0.05,-58.72241535636952,376
703250,0.05,-69.15695898433242,421
703500,0.05,-63.611954205084636,483
703750,0.05,-79.68274338641078,566
704000,0.05,-78.70597764750826,645
704250,0.05,-67.60577243087998,498
704500,0.05,-74.83760514718661,560
704750,0.05,-74.79629040642502,617
705000,0.05,-76.14146582283354,596
705250,0.05,-66.56737989301375,464
705500,0.05,-72.56877154231785,521
705750,0.05,-63.771664593477894,374
706000,0.05,-81.66121883054016,491
706250,0.05,-75.17793045803063,565
706500,0.05,-66.64941216288997,345
706750,0.05,-63.104376308443655,479
707000,0.05,-67.20421608407678,443
707250,0.05,-76.73670192029144,480
707500,0.05,-76.73862013914868,473
707750,0.05,-69.80708636541299,436
708000,0.05,-70.75818228633035,502
708250,0.05,-68.8965973065075,417
708500,0.05,-67.97218576114331,466
708750,0.05,-73.87507085406287,477
709000,0.05,-69.2791409701554,430
709250,0.05,-75.99901913477244,443
709500,0.05,-68.54463510736969,415
709750,0.05,-68.75530617438916,500
710000,0.05,-82.03781046038748,560
710250,0.05,-76.1543842707177,434
710500,0.05,-59.484125421912665,429
710750,0.05,-74.352180147567,511
711000,0.05,-73.02042559570695,417
711250,0.05,-76.50711263410112,536
711500,0.05,-71.58213765521305,452
711750,0.05,-76.78857173221849,475
712000,0.05,-77.89672679999627,585
712250,0.05,-66.58435099628802,437
712500,0.05,-71.02626017009618,454
712750,0.05,-68.84584542387785,578
713000,0.05,-67.23516648917688,461
713250,0.05,-76.2202796918266,538
713500,0.05,-64.84993029811764,437
713750,0.05,-68.32674170963531,407
714000,0.05,-81.59646267550058,566
714250,0.05,-79.00454878859999,591
714500,0.05,-83.19088133400997,576
714750,0.05,-70.99917420536391,546
715000,0.05,-68.72586742825192,462
715250,0.05,-70.83587690294482,389
715500,0.05,-75.19851788740483,521
715750,0.05,-66.52764449959707,447
716000,0.05,-69.81713978837739,454
716250,0.05,-80.04864318208614,616
716500,0.05,-80.87899796202711,532
716750,0.05,-73.27096640204721,536
717000,0.05,-75.43796062497924,473
717250,0.05,-73.52442577337168,502
717500,0.05,-71.76210418171732,530
717750,0.05,-74.28955295108989,569
718000,0.05,-68.55368321292397,498
718250,0.05,-80.415948178466,537
718500,0.05,-72.5494927566941,455
718750,0.05,-67.48208695516632,551
719000,0.05,-73.85402532679662,572
719250,0.05,-68.46998533608898,450
719500,0.05,-66.93012610683648,465
719750,0.05,-68.32427759331972,485
720000,0.05,-59.90992620753884,330
720250,0.05,-69.40481760808562,460
720500,0.05,-73.87904425570477,491
720750,0.05,-63.97754863287492,468
721000,0.05,-72.79594395933431,410
721250,0.05,-59.892171939759436,400
721500,0.05,-77.85631972529319,482
721750,0.05,-64.9354869943925,420
722000,0.05,-62.42823378271843,409
722250,0.05,-67.73820443934453,466
722500,0.05,-59.67225597614751,380
722750,0.05,-73.8994830950244,468
723000,0.05,-71.56765084922391,522
723250,0.05,-67.53578693449897,428
723500,0.05,-71.29219758668418,479
723750,0.05,-83.24634438942998,510
724000,0.05,-70.39543404181344,467
724250,0.05,-64.1646006887262,394
724500,0.05,-65.94415938900946,434
724750,0.05,-67.69371769846856,429
725000,0.05,-76.75884427815122,473
725250,0.05,-70.19638693171606,399
725500,0.05,-68.57075236540173,484
725750,0.05,-84.29648243476034,478
726000,0.05,-67.99685386350055,493
726250,0.05,-67.85242005550522,407
726500,0.05,-83.48280450423613,552
726750,0.05,-80.16477200531068,528
727000,0.05,-73.72211157821982,566
727250,0.05,-84.60740839114895,644
727500,0.05,-73.8288122563118,484
727750,0.05,-70.6416664667858,460
728000,0.05,-70.65266581583937,516
728250,0.05,-76.02437133736912,571
728500,0.05,-64.61320838660136,404
728750,0.05,-72.04111528586982,373
729000,0.05,-77.6114577457054,551
729250,0.05,-67.55846316791097,497
729500,0.05,-77.48008344462805,573
729750,0.05,-71.35947822493885,423
730000,0.05,-73.92191843219902,423
730250,0.05,-60.77967765547257,399
730500,0.05,-75.10027835059776,445
730750,0.05,-73.79940440131668,484
731000,0.05,-77.00430069764344,472
731250,0.05,-76.5094694262041,558
731500,0.05,-77.79281281376717,538
731750,0.05,-70.04552174794549,382
732000,0.05,-69.98030362927018,482
732250,0.05,-75.30937352649762,500
732500,0.05,-73.46467559862883,420
732750,0.05,-68.18327803815254,332
733000,0.05,-66.83000949343601,474
733250,0.05,-72.02472847943213,482
733500,0.05,-63.99070401686673,393
733750,0.05,-75.01438312259003,514
734000,0.05,-82.17097617651817,494
734250,0.05,-67.08942887114708,422
734500,0.05,-63.545783424495106,466
734750,0.05,-62.630865496811836,386
735000,0.05,-71.71590204635126,554
735250,0.05,-79.0479696726148,521
735500,0.05,-75.98849111903755,514
735750,0.05,-62.49491902031796,417
736000,0.05,-81.22243924707249,591
736250,0.05,-65.56617523482922,430
736500,0.05,-78.03539245672161,494
736750,0.05,-70.14118936858787,569
737000,0.05,-68.4637686670889,482
737250,0.05,-73.22038392350603,487
737500,0.05,-74.58699647381448,529
737750,0.05,-68.09578194375364,366
738000,0.05,-70.04851218485238,462
738250,0.05,-62.315709061011994,408
738500,0.05,-80.43593909239858,528
